id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
13554042,JH376089,2024-05-02 00:00:00,099XX S MORGAN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2232,22,21,73,11,1171403.0,1838896.0,2024,2024-12-21T15:40:46.000,41.713390646,-87.647866043,"{'latitude': '41.713390646', 'longitude': '-87.647866043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13448415,JH248642,2024-05-02 00:01:00,065XX N NEVA AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,1611,16,41,10,10,1127750.0,1943169.0,2024,2024-12-21T15:40:46.000,42.000374954,-87.805394049,"{'latitude': '42.000374954', 'longitude': '-87.805394049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13448384,JH248599,2024-05-02 00:01:00,045XX N MOODY AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,1622,16,38,15,10,1134532.0,1929550.0,2024,2024-12-21T15:40:46.000,41.962885744,-87.780767249,"{'latitude': '41.962885744', 'longitude': '-87.780767249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13454916,JH256706,2024-05-02 00:01:00,125XX S WENTWORTH AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,523,5,9,53,26,1177217.0,1821742.0,2024,2024-12-21T15:40:46.000,41.666188543,-87.627088267,"{'latitude': '41.666188543', 'longitude': '-87.627088267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13496543,JH307192,2024-05-02 00:01:00,0000X E CEDAR ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1824,18,2,8,06,1176640.0,1907817.0,2024,2024-12-21T15:40:46.000,41.902400194,-87.626610759,"{'latitude': '41.902400194', 'longitude': '-87.626610759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13562382,JH386070,2024-05-02 00:01:00,089XX S PHILLIPS AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,423,4,7,48,08A,1194054.0,1846108.0,2024,2024-12-21T15:40:46.000,41.732656271,-87.564675369,"{'latitude': '41.732656271', 'longitude': '-87.564675369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447289,JH246909,2024-05-02 00:02:00,027XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),False,False,133,1,3,35,05,1177637.0,1886529.0,2024,2024-12-21T15:40:46.000,41.843962091,-87.623595224,"{'latitude': '41.843962091', 'longitude': '-87.623595224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447001,JH246857,2024-05-02 00:03:00,035XX S COTTAGE GROVE AVE,0580,STALKING,SIMPLE,APARTMENT,False,True,212,2,4,36,08A,1181307.0,1881665.0,2024,2024-12-21T15:40:46.000,41.830530933,-87.610277459,"{'latitude': '41.830530933', 'longitude': '-87.610277459', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13448255,JH246873,2024-05-02 00:05:00,076XX S STEWART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,621,6,17,69,08B,1174951.0,1854229.0,2024,2024-12-21T15:40:46.000,41.755388165,-87.634416036,"{'latitude': '41.755388165', 'longitude': '-87.634416036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446996,JH246899,2024-05-02 00:09:00,016XX W JONQUIL TER,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,2422,24,49,1,26,1163847.0,1951001.0,2024,2024-12-21T15:40:46.000,42.021178576,-87.672377709,"{'latitude': '42.021178576', 'longitude': '-87.672377709', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446938,JH246866,2024-05-02 00:20:00,092XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,633,6,8,44,08B,1183175.0,1844004.0,2024,2024-12-21T15:40:46.000,41.72714235,-87.604594778,"{'latitude': '41.72714235', 'longitude': '-87.604594778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446941,JH246874,2024-05-02 00:22:00,038XX S SACRAMENTO AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,911,9,12,58,15,1157005.0,1878840.0,2024,2024-12-21T15:40:46.000,41.823305474,-87.69951896,"{'latitude': '41.823305474', 'longitude': '-87.69951896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446937,JH246872,2024-05-02 00:24:00,013XX W 76TH ST,031A,ROBBERY,ARMED - HANDGUN,GAS STATION,False,False,612,6,17,71,03,1168706.0,1854380.0,2024,2024-12-21T15:40:46.000,41.75593947,-87.65729799,"{'latitude': '41.75593947', 'longitude': '-87.65729799', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446959,JH246877,2024-05-02 00:25:00,001XX N HARBOR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,114,1,42,32,14,1179647.0,1901943.0,2024,2024-12-21T15:40:46.000,41.886213176,-87.615746172,"{'latitude': '41.886213176', 'longitude': '-87.615746172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447002,JH246901,2024-05-02 00:28:00,0000X W HUBBARD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1831,18,42,8,15,1175661.0,1903301.0,2024,2024-12-21T15:40:46.000,41.890030134,-87.630342658,"{'latitude': '41.890030134', 'longitude': '-87.630342658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447124,JH247029,2024-05-02 00:30:00,051XX W DRUMMOND PL,0810,THEFT,OVER $500,STREET,False,False,2521,25,31,19,06,1141618.0,1917139.0,2024,2024-12-21T15:40:46.000,41.928700441,-87.755022135,"{'latitude': '41.928700441', 'longitude': '-87.755022135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447009,JH246941,2024-05-02 00:30:00,024XX W 70TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,832,8,16,66,08B,1161417.0,1858175.0,2024,2024-12-21T15:40:46.000,41.766507577,-87.683905652,"{'latitude': '41.766507577', 'longitude': '-87.683905652', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13450746,JH251506,2024-05-02 00:30:00,057XX S LAKE SHORE DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,331,3,5,41,07,1189729.0,1867390.0,2024,2024-12-21T15:40:46.000,41.791160785,-87.579836586,"{'latitude': '41.791160785', 'longitude': '-87.579836586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447128,JH246875,2024-05-02 00:37:00,015XX S KOLIN AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,False,False,1012,10,24,29,04B,1147636.0,1892140.0,2024,2024-12-21T15:40:46.000,41.859986969,-87.733549927,"{'latitude': '41.859986969', 'longitude': '-87.733549927', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446987,JH246896,2024-05-02 00:40:00,023XX N SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2525,25,35,22,08B,1149994.0,1915253.0,2024,2024-12-21T15:40:46.000,41.923365941,-87.72429206,"{'latitude': '41.923365941', 'longitude': '-87.72429206', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446992,JH246883,2024-05-02 00:40:00,025XX N FAIRFIELD AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,SIDEWALK,False,False,1431,14,1,22,03,1157600.0,1916969.0,2024,2024-12-21T15:40:46.000,41.927923133,-87.696297916,"{'latitude': '41.927923133', 'longitude': '-87.696297916', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447045,JH246916,2024-05-02 00:40:00,029XX E 78TH ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,421,4,7,43,08B,1197390.0,1854249.0,2024,2024-12-21T15:40:46.000,41.754913387,-87.552183634,"{'latitude': '41.754913387', 'longitude': '-87.552183634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447056,JH246918,2024-05-02 00:46:00,101XX S INDIANA AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE - PORCH / HALLWAY,True,False,511,5,9,49,04B,1179374.0,1837745.0,2024,2024-12-21T15:40:46.000,41.710054304,-87.618708556,"{'latitude': '41.710054304', 'longitude': '-87.618708556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447000,JH246900,2024-05-02 00:49:00,015XX N LECLAIRE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2533,25,37,25,08B,1142092.0,1909741.0,2024,2024-12-21T15:40:46.000,41.908390755,-87.753464136,"{'latitude': '41.908390755', 'longitude': '-87.753464136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446960,JH246889,2024-05-02 00:50:00,0000X W 103RD PL,0460,BATTERY,SIMPLE,RESIDENCE,False,True,512,5,9,49,08B,1177713.0,1836339.0,2024,2024-12-21T15:40:46.000,41.706233713,-87.624833739,"{'latitude': '41.706233713', 'longitude': '-87.624833739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446990,JH246911,2024-05-02 00:52:00,032XX W WARREN BLVD,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,1123,11,28,27,15,1154764.0,1900163.0,2024,2024-12-21T15:40:46.000,41.881863308,-87.707169973,"{'latitude': '41.881863308', 'longitude': '-87.707169973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447007,JH246892,2024-05-02 00:53:00,040XX W 49TH ST,0560,ASSAULT,SIMPLE,STREET,False,True,815,8,14,57,08A,1150440.0,1871831.0,2024,2024-12-21T15:40:46.000,41.804202156,-87.723786093,"{'latitude': '41.804202156', 'longitude': '-87.723786093', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447498,JH247539,2024-05-02 00:55:00,003XX N LOTUS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1523,15,37,25,14,1139891.0,1901636.0,2024,2024-12-21T15:40:46.000,41.886190203,-87.76174799,"{'latitude': '41.886190203', 'longitude': '-87.76174799', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447058,JH246890,2024-05-02 00:59:00,002XX W PERSHING RD,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,925,9,3,37,04A,1175198.0,1879100.0,2024,2024-12-21T15:40:46.000,41.823631263,-87.632768147,"{'latitude': '41.823631263', 'longitude': '-87.632768147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447172,JH247034,2024-05-02 01:00:00,018XX S KARLOV AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1012,10,24,29,08B,1149357.0,1890630.0,2024,2024-12-21T15:40:46.000,41.855810178,-87.72727167,"{'latitude': '41.855810178', 'longitude': '-87.72727167', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13448251,JH248363,2024-05-02 01:00:00,077XX S HALSTED ST,0810,THEFT,OVER $500,CTA BUS STOP,False,False,621,6,17,71,06,1172306.0,1853636.0,2024,2024-12-21T15:40:46.000,41.753819454,-87.644126664,"{'latitude': '41.753819454', 'longitude': '-87.644126664', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13448788,JH249274,2024-05-02 01:00:00,092XX S LOOMIS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2222,22,21,73,14,1168617.0,1843567.0,2024,2024-12-21T15:40:46.000,41.726268989,-87.657935164,"{'latitude': '41.726268989', 'longitude': '-87.657935164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447042,JH246926,2024-05-02 01:00:00,031XX W HARRISON ST,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,11,24,27,08A,1155457.0,1897193.0,2024,2024-12-21T15:40:46.000,41.873699424,-87.704705156,"{'latitude': '41.873699424', 'longitude': '-87.704705156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13448953,JH249288,2024-05-02 01:00:00,014XX S BLUE ISLAND AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1233,12,25,28,11,1168333.0,1893062.0,2024,2024-12-21T15:40:46.000,41.862095128,-87.657550249,"{'latitude': '41.862095128', 'longitude': '-87.657550249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446977,JH246902,2024-05-02 01:00:00,003XX W ELM ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,PARK PROPERTY,False,False,1823,18,27,8,02,1173388.0,1907947.0,2024,2024-12-21T15:40:46.000,41.902829815,-87.638551885,"{'latitude': '41.902829815', 'longitude': '-87.638551885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447022,JH246895,2024-05-02 01:05:00,006XX N DRAKE AVE,1020,ARSON,BY FIRE,ABANDONED BUILDING,False,False,1121,11,27,23,09,1152602.0,1904054.0,2024,2024-12-21T15:40:46.000,41.892583623,-87.715005891,"{'latitude': '41.892583623', 'longitude': '-87.715005891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446952,JH246891,2024-05-02 01:07:00,077XX S CARPENTER ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,612,6,17,71,15,1170653.0,1853580.0,2024,2024-12-21T15:40:46.000,41.75370196,-87.650185959,"{'latitude': '41.75370196', 'longitude': '-87.650185959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447006,JH246906,2024-05-02 01:10:00,106XX S YATES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,434,4,10,51,08B,1194343.0,1834961.0,2024,2024-12-21T15:40:46.000,41.702060747,-87.563981565,"{'latitude': '41.702060747', 'longitude': '-87.563981565', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447804,JH247935,2024-05-02 01:15:00,004XX E LOWER WACKER DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,114,1,42,32,07,1179750.0,1902461.0,2024,2024-12-21T15:40:46.000,41.887632228,-87.615352022,"{'latitude': '41.887632228', 'longitude': '-87.615352022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446999,JH246914,2024-05-02 01:19:00,050XX S BLACKSTONE AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,222,2,4,39,08A,1186773.0,1871949.0,2024,2024-12-21T15:40:46.000,41.803741602,-87.590530977,"{'latitude': '41.803741602', 'longitude': '-87.590530977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447016,JH246922,2024-05-02 01:29:00,047XX S SHIELDS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,935,9,20,37,14,1174755.0,1873502.0,2024,2024-12-21T15:40:46.000,41.808279737,-87.634560347,"{'latitude': '41.808279737', 'longitude': '-87.634560347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13448214,JH246927,2024-05-02 01:30:00,004XX E PERSHING RD,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE - COMMERCIAL,False,False,214,2,3,38,14,1179996.0,1879223.0,2024,2024-12-21T15:40:46.000,41.82386008,-87.615162409,"{'latitude': '41.82386008', 'longitude': '-87.615162409', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447024,JH246919,2024-05-02 01:30:00,067XX S DORCHESTER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,True,True,321,3,5,43,14,1186706.0,1860426.0,2024,2024-12-21T15:40:46.000,41.772123166,-87.591141506,"{'latitude': '41.772123166', 'longitude': '-87.591141506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13454371,JH246920,2024-05-02 01:31:00,001XX E 51ST ST,0460,BATTERY,SIMPLE,GAS STATION,False,False,231,2,3,40,08B,1178181.0,1871245.0,2024,2024-12-21T15:40:46.000,41.8020092,-87.622063199,"{'latitude': '41.8020092', 'longitude': '-87.622063199', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447090,JH246924,2024-05-02 01:35:00,070XX S CARPENTER ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,733,7,16,68,04A,1170531.0,1858092.0,2024,2024-12-21T15:40:46.000,41.766086124,-87.650501797,"{'latitude': '41.766086124', 'longitude': '-87.650501797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447880,JH247980,2024-05-02 01:40:00,026XX N ELSTON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,DEPARTMENT STORE,False,False,1432,14,32,22,26,1160867.0,1917657.0,2024,2024-12-21T15:40:46.000,41.929743818,-87.684273777,"{'latitude': '41.929743818', 'longitude': '-87.684273777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447026,JH246921,2024-05-02 01:45:00,084XX S PARNELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,622,6,21,71,08B,1174103.0,1848819.0,2024,2024-12-21T15:40:46.000,41.740561303,-87.637684017,"{'latitude': '41.740561303', 'longitude': '-87.637684017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447365,JH247055,2024-05-02 01:45:00,062XX S MICHIGAN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,311,3,20,40,04A,1178202.0,1863566.0,2024,2024-12-21T15:40:46.000,41.780936807,-87.622219126,"{'latitude': '41.780936807', 'longitude': '-87.622219126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13450416,JH251090,2024-05-02 01:57:00,108XX S CENTRAL PARK AVE,0810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,False,False,2211,22,19,74,06,1154278.0,1832473.0,2024,2024-12-21T15:40:46.000,41.696121735,-87.710754448,"{'latitude': '41.696121735', 'longitude': '-87.710754448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446980,JH246931,2024-05-02 02:00:00,028XX S UNION AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,914,9,11,60,14,1172089.0,1886089.0,2024,2024-12-21T15:40:46.000,41.842878702,-87.643968126,"{'latitude': '41.842878702', 'longitude': '-87.643968126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446975,JH246930,2024-05-02 02:00:00,112XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,531,5,9,49,08B,1180908.0,1830617.0,2024,2024-12-21T15:40:46.000,41.690459038,-87.613309074,"{'latitude': '41.690459038', 'longitude': '-87.613309074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447293,JH247213,2024-05-02 02:02:00,047XX N LINCOLN AVE,0610,BURGLARY,FORCIBLE ENTRY,DRUG STORE,False,False,1911,19,47,4,05,1159677.0,1931639.0,2024,2024-12-21T15:40:46.000,41.968135882,-87.688259999,"{'latitude': '41.968135882', 'longitude': '-87.688259999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446994,JH246932,2024-05-02 02:10:00,012XX N CLYBOURN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1821,18,27,8,06,1172799.0,1908580.0,2024,2024-12-21T15:40:46.000,41.904579871,-87.640696598,"{'latitude': '41.904579871', 'longitude': '-87.640696598', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447031,JH246951,2024-05-02 02:12:00,064XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,314,3,5,42,08B,1187984.0,1862596.0,2024,2024-12-21T15:40:46.000,41.778047465,-87.586387726,"{'latitude': '41.778047465', 'longitude': '-87.586387726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447260,JH247047,2024-05-02 02:13:00,029XX W SUNNYSIDE AVE,0460,BATTERY,SIMPLE,OTHER (SPECIFY),False,False,1724,17,33,14,08B,1155985.0,1929760.0,2024,2024-12-21T15:40:46.000,41.963055273,-87.70188619,"{'latitude': '41.963055273', 'longitude': '-87.70188619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447069,JH246935,2024-05-02 02:17:00,121XX S NORMAL AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,523,5,21,53,04B,1175157.0,1824413.0,2024,2024-12-21T15:40:46.000,41.673564278,-87.634547909,"{'latitude': '41.673564278', 'longitude': '-87.634547909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13448202,JH247400,2024-05-02 02:20:00,002XX N PEORIA ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,1214,12,27,28,05,1170370.0,1901766.0,2024,2024-12-21T15:40:46.000,41.885935298,-87.649818339,"{'latitude': '41.885935298', 'longitude': '-87.649818339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447013,JH246937,2024-05-02 02:29:00,052XX W MADISON ST,0820,THEFT,$500 AND UNDER,STREET,False,True,1522,15,29,25,06,1141642.0,1899526.0,2024,2024-12-21T15:40:46.000,41.880367915,-87.755370011,"{'latitude': '41.880367915', 'longitude': '-87.755370011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447044,JH246953,2024-05-02 02:30:00,001XX E 75TH ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,323,3,6,69,08B,1178620.0,1855321.0,2024,2024-12-21T15:40:46.000,41.758302155,-87.62093704,"{'latitude': '41.758302155', 'longitude': '-87.62093704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447008,JH246938,2024-05-02 02:30:00,062XX N KEDVALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1711,17,39,12,14,1147569.0,1941155.0,2024,2024-12-21T15:40:46.000,41.99448994,-87.732535188,"{'latitude': '41.99448994', 'longitude': '-87.732535188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13448143,JH246939,2024-05-02 02:30:00,0000X E 8TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1,4,32,14,1176533.0,1896669.0,2024,2024-12-21T15:40:46.000,41.871811902,-87.627340674,"{'latitude': '41.871811902', 'longitude': '-87.627340674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447929,JH247129,2024-05-02 02:30:00,042XX N HAMLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1723,17,39,16,14,1150301.0,1927832.0,2024,2024-12-21T15:40:46.000,41.957877744,-87.722834852,"{'latitude': '41.957877744', 'longitude': '-87.722834852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13448054,JH247801,2024-05-02 02:31:00,100XX S STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,True,511,5,9,49,14,1178033.0,1838195.0,2024,2024-12-21T15:40:46.000,41.711319601,-87.623605905,"{'latitude': '41.711319601', 'longitude': '-87.623605905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447014,JH246940,2024-05-02 02:33:00,049XX W SCHOOL ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,False,1634,16,31,15,26,1142783.0,1921485.0,2024,2024-12-21T15:40:46.000,41.940604647,-87.750632547,"{'latitude': '41.940604647', 'longitude': '-87.750632547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13448148,JH248238,2024-05-02 02:40:00,021XX S ASHLAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1234,12,25,31,08B,1166050.0,1889684.0,2024,2024-12-21T15:40:46.000,41.852874598,-87.666027142,"{'latitude': '41.852874598', 'longitude': '-87.666027142', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446993,JH246942,2024-05-02 02:40:00,025XX E 96TH ST,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,RESIDENCE,False,False,431,4,7,51,15,1194879.0,1841619.0,2024,2024-12-21T15:40:46.000,41.720317792,-87.56180048,"{'latitude': '41.720317792', 'longitude': '-87.56180048', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447068,JH246958,2024-05-02 03:00:00,005XX N HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1121,11,27,23,08B,1153617.0,1903416.0,2024,2024-12-21T15:40:46.000,41.890812756,-87.711295172,"{'latitude': '41.890812756', 'longitude': '-87.711295172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447017,JH246946,2024-05-02 03:05:00,013XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,1231,12,27,28,08B,1167490.0,1898755.0,2024,2024-12-21T15:40:46.000,41.877735349,-87.660480953,"{'latitude': '41.877735349', 'longitude': '-87.660480953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447005,JH246950,2024-05-02 03:13:00,038XX S COTTAGE GROVE AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,False,True,212,2,4,36,26,1182008.0,1879888.0,2024,2024-12-21T15:40:46.000,41.8256385,-87.607760563,"{'latitude': '41.8256385', 'longitude': '-87.607760563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447028,JH246961,2024-05-02 03:16:00,085XX S DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,614,6,18,71,14,1164508.0,1848055.0,2024,2024-12-21T15:40:46.000,41.738672236,-87.672860681,"{'latitude': '41.738672236', 'longitude': '-87.672860681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
